4.724595546197644325e+00,3.429211378097534180e-01,1.100000000000000000e+01,0.000000000000000000e+00
7.995893712122482455e+00,1.368761777877807617e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.336840081775033440e+00,3.881240487098693848e-01,5.300000000000000000e+01,0.000000000000000000e+00
5.820627174571219697e+00,6.527612209320068359e-01,4.300000000000000000e+01,0.000000000000000000e+00
6.077398352229254286e+00,6.219622492790222168e-01,2.100000000000000000e+01,0.000000000000000000e+00
6.200492396407298656e+00,8.537034392356872559e-01,2.000000000000000000e+01,0.000000000000000000e+00
5.678137025598883447e+00,4.096271693706512451e-01,3.700000000000000000e+01,0.000000000000000000e+00
5.872653340853097426e+00,4.454273581504821777e-01,4.300000000000000000e+01,0.000000000000000000e+00
2.270438472314681100e+00,-1.341651558876037598e+00,1.970000000000000000e+02,0.000000000000000000e+00
4.594615056299153011e+00,1.865444034337997437e-01,5.100000000000000000e+01,0.000000000000000000e+00
7.624304579315779762e+00,7.989775538444519043e-01,2.400000000000000000e+01,0.000000000000000000e+00
5.596313321801527074e+00,1.202665805816650391e+00,6.000000000000000000e+00,0.000000000000000000e+00
9.962171693322321886e+00,1.426307916641235352e+00,6.000000000000000000e+00,0.000000000000000000e+00
8.135008883184543294e+00,1.020615577697753906e+00,4.000000000000000000e+01,0.000000000000000000e+00
8.828227512476008343e+00,1.534197807312011719e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.456364887020075827e+00,6.571999192237854004e-01,4.700000000000000000e+01,0.000000000000000000e+00
8.260536200273975282e+00,1.286076426506042480e+00,1.800000000000000000e+01,0.000000000000000000e+00
9.410948871967118379e+00,6.039583683013916016e-01,5.300000000000000000e+01,0.000000000000000000e+00
6.654308136134039486e+00,5.196247100830078125e-01,2.200000000000000000e+01,0.000000000000000000e+00
2.153105245586078631e+00,-1.404774665832519531e+00,2.090000000000000000e+02,0.000000000000000000e+00
5.165717067545703145e+00,7.074036002159118652e-01,3.500000000000000000e+01,0.000000000000000000e+00
8.897122989317578501e+00,1.942508220672607422e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.119297234917394768e+01,1.656168222427368164e+00,1.000000000000000000e+01,0.000000000000000000e+00
8.969627776969755217e+00,1.941812396049499512e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.207538293977435728e+00,9.854268431663513184e-01,1.200000000000000000e+01,0.000000000000000000e+00
5.766694804131102359e+00,1.023942351341247559e+00,3.100000000000000000e+01,0.000000000000000000e+00
6.948851587917807215e+00,6.011685132980346680e-01,3.000000000000000000e+01,0.000000000000000000e+00
5.468912519048721776e+00,7.672519087791442871e-01,3.400000000000000000e+01,0.000000000000000000e+00
7.273117209512966141e+00,1.301176071166992188e+00,2.800000000000000000e+01,0.000000000000000000e+00
7.649106164042780875e+00,1.681838035583496094e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.348103222938786594e+00,-1.360387682914733887e+00,1.910000000000000000e+02,0.000000000000000000e+00
6.194443774820515003e+00,1.013684988021850586e+00,1.000000000000000000e+01,0.000000000000000000e+00
7.189472682264173464e+00,7.453784346580505371e-01,5.500000000000000000e+01,0.000000000000000000e+00
9.831431977885515039e+00,-1.067585200071334839e-01,9.300000000000000000e+01,0.000000000000000000e+00
4.773757713275058379e+00,9.536898694932460785e-03,7.800000000000000000e+01,0.000000000000000000e+00
4.420120421106712882e+00,-4.577043652534484863e-02,5.100000000000000000e+01,0.000000000000000000e+00
8.276355647090129608e+00,1.762684822082519531e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.907402510667246531e+00,1.091363549232482910e+00,5.500000000000000000e+01,0.000000000000000000e+00
4.915452998542630958e+00,4.530221819877624512e-01,4.600000000000000000e+01,0.000000000000000000e+00
7.714738016832871637e+00,9.249566793441772461e-01,2.400000000000000000e+01,0.000000000000000000e+00
7.028436169972994918e+00,6.537299156188964844e-01,5.000000000000000000e+01,0.000000000000000000e+00
2.428693162771388803e+00,-1.319713234901428223e+00,2.140000000000000000e+02,0.000000000000000000e+00
6.445909746303787102e+00,3.706244230270385742e-01,5.300000000000000000e+01,0.000000000000000000e+00
4.693797037994151822e+00,-2.453768104314804077e-01,9.600000000000000000e+01,0.000000000000000000e+00
7.348296362280475336e+00,1.350789904594421387e+00,8.000000000000000000e+00,0.000000000000000000e+00
6.762501193117646636e+00,1.305139064788818359e+00,2.000000000000000000e+00,0.000000000000000000e+00
7.973179371548557270e+00,1.499032735824584961e+00,1.600000000000000000e+01,0.000000000000000000e+00
1.611974363556999279e+01,6.622014641761779785e-01,5.400000000000000000e+01,0.000000000000000000e+00
1.065195973865145618e+01,7.463627457618713379e-01,7.100000000000000000e+01,0.000000000000000000e+00
9.502525167188990096e+00,1.471782565116882324e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.917181708372581284e+00,2.891077399253845215e-01,5.400000000000000000e+01,0.000000000000000000e+00
4.659481156850358907e+00,1.758512854576110840e-01,5.500000000000000000e+01,0.000000000000000000e+00
2.301504219475440927e+00,-1.342936515808105469e+00,1.940000000000000000e+02,0.000000000000000000e+00
6.400379561678889218e+00,9.798521995544433594e-01,1.600000000000000000e+01,0.000000000000000000e+00
7.253063789816899032e+00,6.848117709159851074e-01,3.900000000000000000e+01,0.000000000000000000e+00
4.823488787754259377e+00,5.178807377815246582e-01,4.000000000000000000e+01,0.000000000000000000e+00
1.274724410139621966e+01,5.915197730064392090e-01,5.800000000000000000e+01,0.000000000000000000e+00
1.039053159091761280e+01,7.812095880508422852e-01,6.800000000000000000e+01,0.000000000000000000e+00
1.001554490736616287e+01,8.800713419914245605e-01,3.800000000000000000e+01,0.000000000000000000e+00
1.129845359017846462e+01,8.975493311882019043e-01,4.200000000000000000e+01,0.000000000000000000e+00
5.694945711410873912e+00,7.353354096412658691e-01,4.100000000000000000e+01,0.000000000000000000e+00
7.727725437983593793e+00,6.588593721389770508e-01,5.200000000000000000e+01,0.000000000000000000e+00
4.163394477008823813e+00,-3.446107208728790283e-01,8.900000000000000000e+01,0.000000000000000000e+00
7.097400795277239993e-01,-4.107491970062255859e+00,1.000000000000000000e+02,0.000000000000000000e+00
5.418073284310181315e+00,-3.897656202316284180e-01,5.400000000000000000e+01,0.000000000000000000e+00
3.263867133346354699e+00,-9.297475814819335938e-01,2.170000000000000000e+02,0.000000000000000000e+00
3.849131301434081998e+00,-8.586432933807373047e-01,2.020000000000000000e+02,0.000000000000000000e+00
3.677770740362499513e+00,-8.567725419998168945e-01,2.280000000000000000e+02,0.000000000000000000e+00
4.046563863089911450e+00,-8.205589652061462402e-01,2.030000000000000000e+02,0.000000000000000000e+00
3.861751237218638444e+00,-8.491101861000061035e-01,2.220000000000000000e+02,0.000000000000000000e+00
3.817923120328625686e+00,-8.800446391105651855e-01,2.080000000000000000e+02,0.000000000000000000e+00
3.209689415003535551e+00,-1.008386492729187012e+00,2.230000000000000000e+02,0.000000000000000000e+00
3.305918648943276139e+00,-1.570766687393188477e+00,1.450000000000000000e+02,0.000000000000000000e+00
3.311790995583054897e+00,-4.967246651649475098e-01,1.510000000000000000e+02,0.000000000000000000e+00
5.797499108783937816e-02,-2.373982906341552734e+00,1.450000000000000000e+02,0.000000000000000000e+00
6.323427116329648712e+00,-1.590337976813316345e-02,1.200000000000000000e+02,0.000000000000000000e+00
3.869342144979669662e+00,-8.395964503288269043e-01,2.020000000000000000e+02,0.000000000000000000e+00
3.791333857518205619e+00,-8.243793249130249023e-01,2.130000000000000000e+02,0.000000000000000000e+00
3.751972409564568789e+00,-8.341702818870544434e-01,2.060000000000000000e+02,0.000000000000000000e+00
3.815646464597758580e+00,-8.595079183578491211e-01,2.110000000000000000e+02,0.000000000000000000e+00
3.784031717235690095e+00,-8.345920443534851074e-01,1.940000000000000000e+02,0.000000000000000000e+00
3.681308268861935851e+00,-1.492034673690795898e+00,1.520000000000000000e+02,0.000000000000000000e+00
3.983853445437308238e+00,-7.675650715827941895e-01,1.780000000000000000e+02,0.000000000000000000e+00
4.211104670303789987e+00,-3.622972369194030762e-01,1.330000000000000000e+02,0.000000000000000000e+00
4.156944994374853763e+00,-5.608754158020019531e-01,1.450000000000000000e+02,0.000000000000000000e+00
7.858200211920218781e-02,-4.562397003173828125e+00,9.900000000000000000e+01,0.000000000000000000e+00
2.329783547759341822e+00,-1.393276691436767578e+00,1.960000000000000000e+02,0.000000000000000000e+00
3.948108325517519113e+00,-8.307325243949890137e-01,1.950000000000000000e+02,0.000000000000000000e+00
4.082715600273214562e+00,-7.629076242446899414e-01,2.110000000000000000e+02,0.000000000000000000e+00
3.445445712915415903e+00,-8.914403319358825684e-01,1.870000000000000000e+02,0.000000000000000000e+00
3.912214311043273440e+00,-8.142009377479553223e-01,2.150000000000000000e+02,0.000000000000000000e+00
4.086854061581348674e+00,-1.423856258392333984e+00,1.500000000000000000e+02,0.000000000000000000e+00
3.479531704613784804e+00,-8.639146685600280762e-01,1.870000000000000000e+02,0.000000000000000000e+00
4.218948238569190323e+00,-7.460350990295410156e-01,1.800000000000000000e+02,0.000000000000000000e+00
3.897135667627793509e+00,-8.756396770477294922e-01,2.010000000000000000e+02,0.000000000000000000e+00
3.399158956616834537e+00,-8.540446162223815918e-01,2.100000000000000000e+02,0.000000000000000000e+00
3.555105564658024520e+00,-9.034945368766784668e-01,2.190000000000000000e+02,0.000000000000000000e+00
2.401582787154948662e+00,-1.376455187797546387e+00,1.930000000000000000e+02,0.000000000000000000e+00
3.148102298664318788e+00,-1.027643799781799316e+00,2.230000000000000000e+02,0.000000000000000000e+00
3.044705337323145411e+00,-9.710304141044616699e-01,2.190000000000000000e+02,0.000000000000000000e+00
3.682385017973608843e+00,-1.464599132537841797e+00,1.640000000000000000e+02,0.000000000000000000e+00
3.401358446818737669e+00,-9.330006241798400879e-01,2.190000000000000000e+02,0.000000000000000000e+00
3.900497477144838410e+00,-8.917380571365356445e-01,2.030000000000000000e+02,0.000000000000000000e+00
3.628640131395998392e+00,-8.906964063644409180e-01,2.050000000000000000e+02,0.000000000000000000e+00
4.033659143658530510e+00,-7.833374142646789551e-01,2.010000000000000000e+02,0.000000000000000000e+00
4.041972215100871679e+00,-8.559821248054504395e-01,1.840000000000000000e+02,0.000000000000000000e+00
3.603671883338832593e+00,-9.012373685836791992e-01,2.120000000000000000e+02,0.000000000000000000e+00
3.537174975600959392e+00,-8.559103012084960938e-01,2.110000000000000000e+02,0.000000000000000000e+00
2.089796596220013569e+00,-1.467242836952209473e+00,2.180000000000000000e+02,0.000000000000000000e+00
3.932287081749278101e+00,-1.433919429779052734e+00,1.430000000000000000e+02,0.000000000000000000e+00
3.546007850851070842e+00,-6.483876109123229980e-01,1.930000000000000000e+02,0.000000000000000000e+00
5.003769452251836114e+00,-3.902614414691925049e-01,1.690000000000000000e+02,0.000000000000000000e+00
4.166440152106586581e+00,-7.794707417488098145e-01,1.970000000000000000e+02,0.000000000000000000e+00
4.056073934368181533e+00,-8.724946379661560059e-01,2.170000000000000000e+02,0.000000000000000000e+00
3.251079440851819324e+00,-9.361864328384399414e-01,2.300000000000000000e+02,0.000000000000000000e+00
3.482754345544112340e+00,-9.292064309120178223e-01,2.080000000000000000e+02,0.000000000000000000e+00
3.354975298371617676e+00,-9.129546284675598145e-01,2.170000000000000000e+02,0.000000000000000000e+00
3.823845391041359676e+00,-1.481372594833374023e+00,1.630000000000000000e+02,0.000000000000000000e+00
3.024109092764528661e+00,-9.909716844558715820e-01,2.000000000000000000e+02,0.000000000000000000e+00
1.993197183229256986e+00,-1.447972416877746582e+00,1.980000000000000000e+02,0.000000000000000000e+00
6.426999423654187638e+00,-1.978675834834575653e-02,8.600000000000000000e+01,0.000000000000000000e+00
3.959414932754734551e+00,-8.649287819862365723e-01,2.030000000000000000e+02,0.000000000000000000e+00
3.807803773701500027e+00,-8.506808280944824219e-01,2.050000000000000000e+02,0.000000000000000000e+00
3.723512056594148856e+00,-8.160626888275146484e-01,2.040000000000000000e+02,0.000000000000000000e+00
3.548575502914318669e+00,-8.784272074699401855e-01,2.070000000000000000e+02,0.000000000000000000e+00
3.377842663024278824e+00,-9.312953352928161621e-01,2.190000000000000000e+02,0.000000000000000000e+00
3.912094769682435746e+00,-1.466052293777465820e+00,1.500000000000000000e+02,0.000000000000000000e+00
3.426230304944277716e+00,-7.625150680541992188e-01,2.100000000000000000e+02,0.000000000000000000e+00
4.621729272068320071e+00,-6.483876109123229980e-01,1.710000000000000000e+02,0.000000000000000000e+00
3.567616302100770742e+00,-9.425103664398193359e-01,1.960000000000000000e+02,0.000000000000000000e+00
2.249247246816310053e+00,-1.410010933876037598e+00,2.140000000000000000e+02,0.000000000000000000e+00
3.923538642962446588e+00,-8.380431532859802246e-01,2.160000000000000000e+02,0.000000000000000000e+00
3.905629373920093350e+00,-8.673959374427795410e-01,2.260000000000000000e+02,0.000000000000000000e+00
3.952056431414836979e+00,-8.799710273742675781e-01,2.070000000000000000e+02,0.000000000000000000e+00
3.434172050508373264e+00,-9.091598391532897949e-01,2.150000000000000000e+02,0.000000000000000000e+00
3.426919098176093303e+00,-1.533309102058410645e+00,1.500000000000000000e+02,0.000000000000000000e+00
3.662766627761726124e+00,-8.513240814208984375e-01,1.910000000000000000e+02,0.000000000000000000e+00
4.396142309875139986e+00,-4.499425292015075684e-01,1.390000000000000000e+02,0.000000000000000000e+00
3.643280881989142017e+00,-7.494514584541320801e-01,1.660000000000000000e+02,0.000000000000000000e+00
3.872143898985894950e+00,-8.133745789527893066e-01,1.960000000000000000e+02,0.000000000000000000e+00
3.860072522537688844e+00,-8.446970582008361816e-01,2.170000000000000000e+02,0.000000000000000000e+00
2.448881377193588893e+00,-8.717646598815917969e-01,1.620000000000000000e+02,0.000000000000000000e+00
3.975188926132164902e+00,-8.080884814262390137e-01,2.180000000000000000e+02,0.000000000000000000e+00
3.566244503458708692e+00,-8.862443566322326660e-01,2.270000000000000000e+02,0.000000000000000000e+00
3.674388510457487378e+00,-1.502263188362121582e+00,1.600000000000000000e+02,0.000000000000000000e+00
3.481236474523274893e+00,-8.930044174194335938e-01,1.980000000000000000e+02,0.000000000000000000e+00
4.170720562045332258e+00,-7.990232110023498535e-01,2.010000000000000000e+02,0.000000000000000000e+00
3.881853923717773824e+00,-7.897032499313354492e-01,1.980000000000000000e+02,0.000000000000000000e+00
3.440155606560203694e+00,-9.163823127746582031e-01,2.120000000000000000e+02,0.000000000000000000e+00
3.624601094844233984e+00,-7.692101597785949707e-01,2.110000000000000000e+02,0.000000000000000000e+00
4.588170690331287105e+00,-5.378810763359069824e-01,1.690000000000000000e+02,0.000000000000000000e+00
3.827842367422681136e+00,-7.951631546020507812e-01,2.020000000000000000e+02,0.000000000000000000e+00
8.604054870484836304e-01,-3.808281183242797852e+00,1.000000000000000000e+02,0.000000000000000000e+00
3.587622568543385793e+00,-1.488918781280517578e+00,1.530000000000000000e+02,0.000000000000000000e+00
5.226107081657146991e-02,-5.687677383422851562e+00,9.500000000000000000e+01,0.000000000000000000e+00
5.518189034951098693e-02,-5.618084430694580078e+00,1.050000000000000000e+02,0.000000000000000000e+00
5.388972361329756600e-02,-5.652275562286376953e+00,9.700000000000000000e+01,0.000000000000000000e+00
4.706495725525938756e-02,-3.847557067871093750e+00,6.100000000000000000e+01,0.000000000000000000e+00
2.165261206616128087e-01,-3.023205757141113281e+00,4.500000000000000000e+01,0.000000000000000000e+00
2.129339898667169662e-01,-3.083987236022949219e+00,4.700000000000000000e+01,0.000000000000000000e+00
2.141423680367921523e-01,-3.135280609130859375e+00,5.800000000000000000e+01,0.000000000000000000e+00
2.307831703119147537e-01,-3.538642644882202148e+00,6.800000000000000000e+01,0.000000000000000000e+00
5.226107081657146991e-02,-5.687677383422851562e+00,9.500000000000000000e+01,0.000000000000000000e+00
5.797499108783938510e-02,-2.278106927871704102e+00,1.200000000000000000e+02,0.000000000000000000e+00
5.461983073285124612e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.440836483462611894e-02,-5.643617630004882812e+00,9.800000000000000000e+01,0.000000000000000000e+00
4.706495725525938756e-02,-3.266308784484863281e+00,5.400000000000000000e+01,0.000000000000000000e+00
2.530779266901572733e-01,-2.829862117767333984e+00,3.400000000000000000e+01,0.000000000000000000e+00
2.104558927970539561e-01,-3.042205810546875000e+00,5.100000000000000000e+01,0.000000000000000000e+00
2.198595435716491076e-01,-2.995976448059082031e+00,5.200000000000000000e+01,0.000000000000000000e+00
1.996038249167289280e-01,-3.713846683502197266e+00,7.000000000000000000e+01,0.000000000000000000e+00
5.282462079689304035e-02,-5.678709030151367188e+00,9.600000000000000000e+01,0.000000000000000000e+00
5.420356991019602277e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.350950946024024546e-02,-5.643617630004882812e+00,9.800000000000000000e+01,0.000000000000000000e+00
2.496034368161436312e+00,-1.237739682197570801e+00,1.660000000000000000e+02,0.000000000000000000e+00
4.706495725525938756e-02,-3.789206981658935547e+00,6.100000000000000000e+01,0.000000000000000000e+00
2.162724125639187700e-01,-3.068114042282104492e+00,5.100000000000000000e+01,0.000000000000000000e+00
2.083000683396352415e-01,-3.072717666625976562e+00,5.900000000000000000e+01,0.000000000000000000e+00
2.259711127836598887e-01,-3.018824100494384766e+00,4.800000000000000000e+01,0.000000000000000000e+00
2.272985085479094503e-01,-3.625272035598754883e+00,7.500000000000000000e+01,0.000000000000000000e+00
5.231423583290621682e-02,-5.678709030151367188e+00,9.600000000000000000e+01,0.000000000000000000e+00
5.420356991019602277e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.318476711248538991e-02,-5.652275562286376953e+00,9.700000000000000000e+01,0.000000000000000000e+00
4.764405211236782955e-02,-3.765205860137939453e+00,5.900000000000000000e+01,0.000000000000000000e+00
2.336078293959698016e-01,-2.978426933288574219e+00,4.400000000000000000e+01,0.000000000000000000e+00
2.216878264803875176e+00,-1.357537031173706055e+00,1.980000000000000000e+02,0.000000000000000000e+00
2.091198959260602563e-01,-3.098086357116699219e+00,4.300000000000000000e+01,0.000000000000000000e+00
2.103502507825522061e-01,-3.077342748641967773e+00,4.800000000000000000e+01,0.000000000000000000e+00
2.254377606973752557e-01,-3.627565622329711914e+00,6.300000000000000000e+01,0.000000000000000000e+00
5.329120417787586161e-02,-5.669819831848144531e+00,9.700000000000000000e+01,0.000000000000000000e+00
5.420356991019602277e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.318476711248538991e-02,-5.652275562286376953e+00,9.700000000000000000e+01,0.000000000000000000e+00
4.764405211236782955e-02,-3.782482147216796875e+00,5.800000000000000000e+01,0.000000000000000000e+00
1.976436551408397302e-01,-3.069427251815795898e+00,5.000000000000000000e+01,0.000000000000000000e+00
2.446130491389917894e-01,-3.018824100494384766e+00,3.900000000000000000e+01,0.000000000000000000e+00
2.123882002187394979e-01,-3.113759517669677734e+00,5.500000000000000000e+01,0.000000000000000000e+00
8.885980310274754768e-02,-4.680180072784423828e+00,1.180000000000000000e+02,0.000000000000000000e+00
1.943958168814894805e+00,-1.528794407844543457e+00,2.280000000000000000e+02,0.000000000000000000e+00
2.247779878478247673e-01,-3.552392244338989258e+00,6.400000000000000000e+01,0.000000000000000000e+00
5.329120417787586161e-02,-5.669819831848144531e+00,9.700000000000000000e+01,0.000000000000000000e+00
5.379250592913248363e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.318476711248538991e-02,-5.661009311676025391e+00,9.600000000000000000e+01,0.000000000000000000e+00
4.814188407664916902e-02,-3.713846683502197266e+00,6.000000000000000000e+01,0.000000000000000000e+00
2.104744282005601985e-01,-3.093364477157592773e+00,4.900000000000000000e+01,0.000000000000000000e+00
2.292629323526688134e-01,-3.039651393890380859e+00,4.900000000000000000e+01,0.000000000000000000e+00
2.121538328446435084e-01,-3.039651393890380859e+00,4.400000000000000000e+01,0.000000000000000000e+00
2.207669877220467813e-01,-3.637952327728271484e+00,6.700000000000000000e+01,0.000000000000000000e+00
5.329120417787584774e-02,-5.669819831848144531e+00,9.700000000000000000e+01,0.000000000000000000e+00
1.853221901156201668e+00,-1.435585141181945801e+00,2.280000000000000000e+02,0.000000000000000000e+00
5.379250592913249057e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.331568242869638707e-02,-5.661009311676025391e+00,9.600000000000000000e+01,0.000000000000000000e+00
4.800032803915410540e-02,-3.713846683502197266e+00,6.000000000000000000e+01,0.000000000000000000e+00
2.158035411805532267e-01,-3.104190111160278320e+00,4.300000000000000000e+01,0.000000000000000000e+00
2.096680971012956918e-01,-3.060270786285400391e+00,4.300000000000000000e+01,0.000000000000000000e+00
2.223468064937861866e-01,-3.004560232162475586e+00,4.100000000000000000e+01,0.000000000000000000e+00
2.132193002736271215e-01,-3.667383670806884766e+00,6.600000000000000000e+01,0.000000000000000000e+00
5.329120417787586161e-02,-5.669819831848144531e+00,9.700000000000000000e+01,0.000000000000000000e+00
5.320729103812009420e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.331568242869638707e-02,-5.661009311676025391e+00,9.600000000000000000e+01,0.000000000000000000e+00
2.388500524853529150e+00,-1.139411449432373047e+00,1.750000000000000000e+02,0.000000000000000000e+00
4.765327210405741198e-02,-3.713846683502197266e+00,6.200000000000000000e+01,0.000000000000000000e+00
2.203109282404585589e-01,-3.077342748641967773e+00,5.100000000000000000e+01,0.000000000000000000e+00
2.082015547323242122e-01,-3.080659627914428711e+00,4.700000000000000000e+01,0.000000000000000000e+00
2.283308547170552760e-01,-2.977827072143554688e+00,4.100000000000000000e+01,0.000000000000000000e+00
2.111472324698066838e-01,-3.683037281036376953e+00,7.000000000000000000e+01,0.000000000000000000e+00
5.299813193359596136e-02,-5.669819831848144531e+00,9.700000000000000000e+01,0.000000000000000000e+00
5.320729103812009420e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.331568242869638707e-02,-5.669819831848144531e+00,9.500000000000000000e+01,0.000000000000000000e+00
4.833992670038179951e-02,-3.886949300765991211e+00,6.600000000000000000e+01,0.000000000000000000e+00
2.210179697441136959e-01,-3.004560232162475586e+00,5.400000000000000000e+01,0.000000000000000000e+00
2.041698050367720896e+00,-1.432128667831420898e+00,2.230000000000000000e+02,0.000000000000000000e+00
2.125266246398285208e-01,-3.086657524108886719e+00,4.800000000000000000e+01,0.000000000000000000e+00
2.138503418103592235e-01,-3.056372165679931641e+00,4.500000000000000000e+01,0.000000000000000000e+00
2.196006205656843568e-01,-3.468669891357421875e+00,6.700000000000000000e+01,0.000000000000000000e+00
5.299813193359596136e-02,-5.669819831848144531e+00,9.700000000000000000e+01,0.000000000000000000e+00
5.333293428267070480e-02,-5.626523017883300781e+00,1.040000000000000000e+02,0.000000000000000000e+00
5.331568242869638707e-02,-5.678709030151367188e+00,9.400000000000000000e+01,0.000000000000000000e+00
4.903725715249668965e-02,-3.857621669769287109e+00,6.500000000000000000e+01,0.000000000000000000e+00
2.013626321080191350e-01,-3.115822076797485352e+00,5.100000000000000000e+01,0.000000000000000000e+00
2.235725274494740344e-01,-3.074697256088256836e+00,5.700000000000000000e+01,0.000000000000000000e+00
2.263848697028225665e-01,-3.051842927932739258e+00,4.900000000000000000e+01,0.000000000000000000e+00
6.598830776599067249e-01,-4.141457557678222656e+00,1.030000000000000000e+02,0.000000000000000000e+00
2.053614214943039751e-01,3.278476238250732422e+00,3.200000000000000000e+01,0.000000000000000000e+00
2.495057887391256912e+01,2.726062774658203125e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.134687131019378015e+00,1.137250065803527832e+00,1.600000000000000000e+01,0.000000000000000000e+00
4.638293879025701116e+00,1.174555569887161255e-01,4.400000000000000000e+01,0.000000000000000000e+00
6.092863227432358642e+00,3.472671508789062500e-01,3.400000000000000000e+01,0.000000000000000000e+00
4.274452632944708341e+00,-6.364647299051284790e-02,4.200000000000000000e+01,0.000000000000000000e+00
4.867631053113411710e+00,3.862365484237670898e-01,1.800000000000000000e+01,0.000000000000000000e+00
3.273082174787329546e+00,2.167571149766445160e-02,1.600000000000000000e+01,0.000000000000000000e+00
3.382939567337871267e+00,3.299552917480468750e+00,1.800000000000000000e+01,0.000000000000000000e+00
2.389240740118853523e+01,2.720739603042602539e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.836543076871411606e-02,-2.322870016098022461e+00,1.510000000000000000e+02,0.000000000000000000e+00
9.072975081242685036e+00,1.166647315025329590e+00,1.400000000000000000e+01,0.000000000000000000e+00
5.608728149025553833e+00,5.776153802871704102e-01,2.200000000000000000e+01,0.000000000000000000e+00
5.661986784349171131e+00,5.859706401824951172e-01,2.800000000000000000e+01,0.000000000000000000e+00
4.643217939248588166e+00,2.781690657138824463e-01,3.400000000000000000e+01,0.000000000000000000e+00
4.849817464888923624e+00,5.469937324523925781e-01,2.000000000000000000e+01,0.000000000000000000e+00
6.224545938564498115e+00,6.883198618888854980e-01,1.400000000000000000e+01,0.000000000000000000e+00
